N,K,T1,D1,T2,D2,T3,D3
75000,59700,8.3543222222222228e-05,5.3073733333333347e-05,0.00038478728253968256,0.00018713070204081636,0.0003195282490421456,0.00016720206650246307
75000,60000,6.1255198051948047e-05,3.1886601113172529e-05,0.00028264807488479263,0.00013064534774193549,0.00023988684047619046,0.00011174545714285716
75000,60300,5.8317026054590564e-05,4.4354264516129021e-05,0.00029423631447963799,0.00014170426034858388,0.00023084821153846155,0.00010866826960784315
75000,60600,6.3220511784511791e-05,4.5401408508158515e-05,0.00028045446998722863,0.00012597357006603082,0.00024147445370370369,0.0001034013197399527
75000,60900,7.8182468155500414e-05,4.8837530237058532e-05,0.00035352105551387847,9.882747608600266e-05,0.00036122924437927666,0.00015664597807865893
75000,61200,7.8178953281423806e-05,5.3838927419354843e-05,0.00033908443715239156,0.00015431964823348695,0.00030549330812013352,0.00015234834274193549
75000,61500,6.275003544494721e-05,4.6535176470588238e-05,0.00044344260897435895,0.00024247280000000003,0.00023406514022435897,0.00012072554595588237
75000,61800,8.0597822222222221e-05,5.7152785897435905e-05,0.00027276882222222222,0.00011032531666666667,0.00029333788888888889,0.00015171405072463766
75000,62100,6.3623259057971008e-05,4.8665000724637678e-05,0.00026110047023809521,0.00010383671746031745,0.00022672150833333329,0.00010806162051282047
75000,62400,8.8011922619047616e-05,6.1438158333333332e-05,0.00031714851428571423,0.00015276191999999997,0.00029339158095238093,0.00014516277407407405
75000,62700,7.080208985507247e-05,5.2939156060606064e-05,0.00029170671514242881,0.0001408022413793103,0.0002121893565217391,0.00010824096862745096
75000,63000,5.8827852534562203e-05,4.1156062857142841e-05,0.00023180923908918408,0.00010408048774509807,0.00023241010967741939,0.00011223364528301891
75000,63300,6.025855714285715e-05,4.1648332417582425e-05,0.00024737317402597397,8.6427777597402515e-05,0.00024094370264550263,0.0001105306819172113
75000,63600,5.4361322742474913e-05,4.0008745819397994e-05,0.0002294539110576923,0.00011414175875000001,0.00023362600712250714,0.00010908868518518514
75000,63900,7.8894072413793109e-05,5.2722392413793105e-05,0.00022666245319148939,7.9506382459782073e-05,0.00028984034827586201,0.000130351388275862
75000,64200,7.5373398373983742e-05,5.4385904784240153e-05,0.00029348794252873566,0.00014543697397527655,0.00028895783809523807,0.00013839227142857139
75000,64500,5.6602185185185184e-05,4.051429333333333e-05,0.00021546678288633463,0.00010940721405335071,0.00022246594862604542,0.00010514659677419356
75000,64800,6.1040616666666677e-05,3.9139858974358987e-05,0.00021237347586206895,0.00011600872413793106,0.0002307575103448276,0.0001092579896551724
75000,65100,5.8010978662873413e-05,4.1036578078078087e-05,0.00023311816878402906,0.00012358850304259634,0.00024262234119782217,0.0001103746062695925
75000,65400,4.2231354545454542e-05,3.5321704545454546e-05,0.00018522920555555554,9.6578148692810447e-05,0.00021016411839080461,0.00010651384584178502
75000,65700,6.9844778571428564e-05,4.7190019999999995e-05,0.0002444719785714286,0.00011388954509803924,0.00031187820982142854,0.00013857198958333329
75000,66000,7.2815804668304658e-05,5.8764897200772188e-05,0.00032199128369905957,0.00015088544624746456,0.00021750928369905956,0.00010484147495120363
75000,66300,4.9713694230769229e-05,3.621284817813764e-05,0.00019598268306451614,9.6736829493087584e-05,0.00023113581209677423,0.00010488170082226443
75000,66600,5.113849175824175e-05,3.5916980769230762e-05,0.00022600021059113304,0.00012520879094827592,0.00026880179464285715,0.0001308696875
75000,66900,4.9814731634182913e-05,3.3503278656126481e-05,0.000178338,0.00010088019562334217,0.00028170561206896549,0.00012185092307692304
75000,67200,6.568477883597884e-05,4.577183142857143e-05,0.00022198119312169312,0.0001138761190476191,0.00030239744074074071,0.0001423207533333333
75000,67500,4.2295892720306512e-05,3.4957523747560178e-05,0.00030624501111111113,0.00020176394848484851,0.00022467848015873018,9.4717903638814053e-05
75000,67800,4.8531497297297302e-05,4.0193342857142856e-05,0.00019470246396396395,0.00011079931884057969,0.00022948036181342628,0.00010717124784946234
75000,68100,4.651016666666666e-05,3.448409523809526e-05,0.00015654519999999997,8.3818800628930791e-05,0.00022147145402298852,0.00010614832657200814
75000,68400,5.0121975598935226e-05,3.050445330112721e-05,0.00017456396389324959,9.0920652243589708e-05,0.00029723194081632655,0.00012530248095238094
75000,68700,6.9669168202764989e-05,4.9616044142614613e-05,0.00019691913392857143,0.00011681774768518518,0.00029912167857142855,0.00013215168557422966
75000,69000,4.7980624242424229e-05,4.4701535353535345e-05,0.00018631023030303031,9.1102419191919196e-05,0.00023052856666666663,0.00011122644285714285
75000,69300,5.1424807692307704e-05,3.7221305668016202e-05,0.00016564482307692308,8.876584680851065e-05,0.0002431177087912088,0.0001178279010989011
75000,69600,4.3575887733887731e-05,3.4064259790402642e-05,0.00015035052519893897,8.2836886872353284e-05,0.00022986518406593407,0.00011762230714285713
75000,69900,4.0897870740305527e-05,3.041090378378379e-05,0.00015124523510466988,8.0747307239057225e-05,0.00023037388695652171,0.00010097832083333331
75000,70200,5.0921624458874457e-05,3.5872261904761901e-05,0.00014310611713286715,7.9411740573152352e-05,0.00024265715303030302,0.00011424299743589741
75000,70500,6.7170384236453197e-05,4.1233826284970719e-05,0.0001743656761904762,8.5268519298245597e-05,0.0002942075944700461,0.00011249073974849646
75000,70800,5.1259328042328041e-05,4.0250535014005601e-05,0.0001451865292712067,8.3303877419354849e-05,0.00026889218518518518,0.00013577541025641026
75000,71100,4.4903669191919191e-05,3.4597126794258375e-05,0.00012182980555555554,6.1987915254237282e-05,0.00023338390900383145,0.00011362136344827589
75000,71400,3.9217346153846161e-05,3.3174283400809721e-05,0.00011940704781704782,5.9588167567567582e-05,0.00022815308205128204,0.00010591058911564626
75000,71700,4.6452167189132705e-05,3.3492156299840513e-05,0.00011726062173458723,5.4380083333333321e-05,0.00022998278471575019,0.00010992646422893477
75000,72000,4.4837282608695646e-05,3.2421560386473424e-05,0.00011388278571428573,6.1609577380952388e-05,0.00031541091666666664,0.00015544741666666663
75000,72300,4.9220485119047614e-05,3.4959437499999995e-05,0.00014062966300366301,7.9776245014245021e-05,0.00032770256374807982,0.0001650497961290322
75000,72600,5.4148785714285711e-05,3.618768181818182e-05,0.00013034676719576722,7.3708261481481507e-05,0.00022676311904761904,0.00011112419182389936
75000,72900,6.3337119047619046e-05,3.8825562443845453e-05,0.00010875254,4.5732963076923076e-05,0.00023969870000000002,0.00011852416842105261
75000,73200,4.2327236958443864e-05,2.991184278199884e-05,0.00013252810741510741,7.4602982349696625e-05,0.00026688045032051281,0.00012196527302631583
75000,73500,3.8448808108108108e-05,3.481737126600284e-05,0.00010214065833333333,5.5155001811594206e-05,0.00024697288181818182,0.00012713810389610391
75000,73800,5.3771756097560969e-05,3.7464749999999991e-05,9.7000804878048772e-05,3.2950804336043355e-05,0.0003432581894308943,0.00015233147142857143
75000,74100,4.3331666153846158e-05,3.4358030364372473e-05,9.8195208888888884e-05,5.6113910165484623e-05,0.00031778135225806457,0.00015208334804753826
75000,74400,3.7026998319327732e-05,3.4481960407239817e-05,9.0880840926640954e-05,6.8627840387557401e-05,0.00031828236748768473,0.00016371968965517243
75000,74700,4.2796790804597704e-05,3.7409700000000002e-05,0.00010103048604269296,4.0115931716082688e-05,0.00025155062413793102,0.00013185020526315785
